start,end,Fecha,Sede,Genero,Edad,Notas,tecnica_grupo,Tecnica,Descripción,Tecnica_lengua,Lengua,Lengua_nota,Estado,Municipio,Localidad,Manufactura,Mano,Pedal,Telar,Mixta,Otra,Tejido,Telar_pedal,Manufactura_especifique,Tenido,Tipo_tenido,Plantas,Minerales,Animales,Otro,Tenido_especifique,Temporalidad,Historia,Materiales,Aprendizaje,Madre,Abuela,Tia,Hermana,Cunada,Instructora,Aprendi_otro,Padre,Aprendizaje_especifique,Ensenanza,No_ensenado,Hijas,Nietos,Sobrinos,Pareja,Estudiantes,Enseno_otra,Hijos,Ensenar_especifique,pr1,pr8,pr2,pr4,pr10,pr9,pr3,pr5,pr7,pr6,c6,cm7,c3,cm3,c7,cm5,c4,cm4,c1,cm1,c2,cm2,c8,cm8,c5,cm6,Significado,S1,S2,S3,S4,S5,pic,video,index,concat_id,_index
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,53,,,Punto de Cruz,"Punto de cruz, hilvan","Tlaxinepali, tlazozohuali",Náhuatl,,Veracruz de Ignacio de la Llave,Xalapa,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Enseñanzas de las costumbres y tradiciones de nuestros antepasados,"Tela de algodón, lino, hilo de algodón y agujas",madre abuela otra,1,0,1,0,0,0,0,1,De madre,si__a_otra_persona,0,0,0,0,0,0,0,1,A mujeres que les gusta aprender,Camisas,Guayabera,Blusas,Huipil bolsas,,,,,,,Fiestas patronales,Guayaberas y huipiles,,,,,,,,,,,,,,,Sí,Costumbres,Tradición,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617366422/attachments/att9VQi8UMaF6bHX8imrnpab/,,269,269-CDMX,256
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,51,Técnicas inventadas al tejer ya que se pueden tejer con 2 unidades hasta las que uno desee al trabajar me doy cuenta que se pueden ir inventando más tejidos mi material es la barita de trigo,,Trenzado,Cintas o trenza de fibra vejetal el popote de trigo,Purepecha,,,Michoacán de Ocampo,Tzintzuntzan,,se_realiza_con_tejido_a_mano,0,0,0,0,0,1,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem otro,1,1,1,1,Chapopotw disuelto con gasolina,es_una_t_cnica_antigua,Las estrellas realizadas con las difenté técnicas da suerte a las familias,La barita de trigo y el trigo artesanias de panikua,madre abuela,1,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos si__a_otra_persona,0,1,0,0,0,0,0,1,La tenencia de santiago abajo tzintzuntzan cursos a estudiantes y de diferentes lugares patzcuaro quiroga morelia México museo de arte popular de mexico el instituto al artesano y mas,Tejidos de fibras de forma decorativa,Esta técnica se puede implementar en prendas como vestidos para modelar,La técnica se utiliza para crear una gran variedad de estrellas utilizando el abecedario y números para crear estrellas,La técnica se puede utilizar para crear distintas formas,,,,,,,Vestidos,Estrellas,Danzas,Celebraciones,Fiestas tradicionales,,,,,,,,,,,,Sí,Hay algunas técnicas que tienen significado prehispánico,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617357132/attachments/attQuB9YzgsS2yMzgriqREP6/,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617357132/attachments/attJ9LRUP5WHpkM9qz8ks8Ma/,236,236-CDMX,225
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,31,,,Telar de cintura,Telar de cintura,Jolobil,Tsotsil,,Chiapas,Larráinzar,,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,,madre abuela,1,0,1,0,0,0,0,0,,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Blusas,,,,,,,,,,Blusas,Cargos sociales importantes,,,,,,,,,,,,,,,Sí,Símbolos de los antiguos mayas,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617357278/attachments/attjbpCbNB8fxhW6qt3DkRxv/,,237,237-CDMX,226
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,34,,,Telar de cintura,Telar de cintura,,Mixe,,Oaxaca,San Juan Cotzocón,,otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,No solo que mi abuelita como ellos hacia de ahí empezaron a enseñarme desde que tenía 8 años y poco fui aprendiendo de mi mamá cuando sacaba otros brocado antiguos o grecas ya de ahí se fue innovando ahora estamos realizando anomalitos,"Lo principal son las maderas (cada madera lleva su nombre), hilos de algodón ya sea en cono o en madejas, agujas, tijeras",abuela,0,0,1,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos si__a_otra_persona,0,0,0,0,1,0,0,1,"A mis primas, las vecinitas y niños de mi comunidad",Huipil,Blusas,Camisas,Rebosos,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617357472/attachments/attfr6sjmKCy2rnhMCyiB7SZ/,,238,238-CDMX,227
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,30,,,Telar de cintura,Telar de cintura trama suplementaria,Mandel,Huave,,Oaxaca,San Mateo del Mar,San mateo del mar,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,"Añil ,cochinilla, pericón,mangle,granada, huizache,caoba,",es_una_t_cnica_antigua,Mis ancestros lo trabajaban para uso personal y asta la actividad ya hay pocas familias en San Mateo que lo trabajan,Hilo de algodón y ceda,madre abuela,1,0,1,0,0,0,0,0,,a_hijos si__a_otra_persona,0,0,1,0,0,0,0,1,Amigas,Huipiles,Camisas,Camino de mesa,Bolsos,Monederos,Servilletas,Rebosos,Fundas para cojines,Aretes,Fajas,Evento cultural,,Evento socio político,,,,,,,,,,,,,,Sí,"Las representaciónes que llevan las prendas son únicas de lo que vemos en el municipio, por ende, lo hacemos visible en el trabajo que hacemos.",,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617357584/attachments/attEmSMEpPvwswARTnaAtM3M/,,241,241-CDMX,230
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,66,,,Punto de Cruz,Punto de cruz,Xocvichuy,Maya Yucateco,,Campeche,Hecelchakán,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,,madre abuela,1,0,1,0,0,0,0,0,,a_hijos s__a_mis_nietas_o_nietos,0,0,1,1,0,0,0,0,,Vestido,Blusa,,,,,,,,,Para el mes de octubre mes de la campechanidad,,,,,,,,,,,,,,,,Sí,Una flor de calabaza,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617357637/attachments/attithWSKxGice3tRhqTUaAc/,,242,242-CDMX,231
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,60,,,Telar de cintura,Telar de cintura,,Otomí,,Hidalgo,Chilcuautla,"El mejay chilacuatla, hidalgo",otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,,es_una_t_cnica_antigua,Conozco su historia,"Hilo de algodón, plantas, animales y palos para trabajar",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos a_hijos si__a_otra_persona,0,1,1,0,0,0,0,1,Perdonas de mi comunidad,Quexquemeti,Blusas,Caminos de mesa,Manteles servilletas,,,,,,,Fiestas,De uso diario,,,,,,,,,,,,,,,No,,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617358164/attachments/att2HU2yGj2V5BEYa5PnVwbh/,,243,243-CDMX,232
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,42,,,Telar de cintura,Bordado en telar de cintura,Kiticuati,,Tacuate,Oaxaca,Santa María Zacatepec,Santa María Zacatepec putla Oaxaca,se_realiza_a_mano otra,1,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Historia,Hilos de algodón,madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Huipil,Blusas,Camisas,Vestido,Falda,,,,,,Clausura,,15 años,,Primera comunión,,Confirmación,,Bautizo,,Boda,,,,,,Sí,"Los animalitos significan los manuales del pueblo, el águila de dos cabezas son naturales.","El águila de nopal, las águilas se comían a los antepasados, está águila se encuentra en el centro de los huipiles para recordar la división de municipios puesto que no querían seguir dentro.",,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617358306/attachments/attgEHqSxrE5nEEUq8QwRUyp/,,244,244-CDMX,233
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,28,,,Telar de cintura,"Telar de cintura, bordado penenado hilván, teñido natural.","Ixyewaliwik, sali, tenkowipil, xochipayo, tatapalwilis, tajmach, tapatilol, taxiochotilis.",Náhuatl,,Puebla,Cuetzalan del Progreso,Pepexta,se_realiza_a_mano se_realiza_con_tejido_a_mano otra,1,0,1,0,0,1,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,"Corteza de árboles secas, hojas, flores.",es_una_t_cnica_antigua,Una técnica antigua que era tejida antes de contraer matrimonio.,"Hilo de algodón, machetes, enjulios, lanzaderas",madre abuela,1,0,1,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,0,1,A mi hermana,Huipil en curva,Señidores,Blusas de telar,Rebozos,Blusas bordadas,,,,,,Tenkowipil,En la elección de reinas de la comunidad para representar a las mujeres indígenas,Señidor o Xochipayo,Para bodas,Huipiles,Uso diario de las mujeres,Blusas bordadas en pepenado hilván,Uso diario de las mujeres,Rebozo,Para cargar a los bebés y para el frío,Blusas telar,Para las jóvenes,,,,,Sí,Dignidad de la mujer con bordado del árbol de la vida,La relación entre el hombre y la naturaleza ( agricultura ),Huipil,Dignidad y pureza de la mujer,La flora y fauna de nuestra cosmovisión indígena,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617358670/attachments/attfUhpF57s8527fWjH3UMSc/,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617358670/attachments/attyhhbWJZuoKh2FbXiucv4p/,245,245-CDMX,234
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,29,,,Telar de cintura,Telar de cintura,Tlajkitilistli,Náhuatl,,Veracruz de Ignacio de la Llave,Chicontepec,Ayacaxtle,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,"Corteza de sangregado, pericón, muicle, hoja de guayaba, corteza de guasima, cáscara de aguacate.",es_una_t_cnica_antigua,"Las mujeres elaboraban su ropa de la vida cotidiana hecha en telar de cintura, las faldas llamadas nahuas y en el caso de los hombres usaban el llamado quexmichi y caltzomitl ""calzón"".  También se elaboraban piezas como las servilletas ""tlachihuali""",Hilo de algodón coyuchi o blanco hilado en malacate,madre abuela,1,0,1,0,0,0,0,0,,si__a_otra_persona,0,0,0,0,0,0,0,1,A mis hermanas,Rebozos,Servilletas tradicionales Tlachihuali,Morrales,Nahua,Quexmichi y caltzomitl,,,,,,Se usa para complementar la vestimenta de la mujer,,"Se usa para ceremonias de boda tradicional, ritual de lava manos",,Para uso diario,,Vestimenta de mujer,,Traje tradicional de hombre,,,,,,,,Sí,Representa las tradiciones de nuestra comunidad,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617358852/attachments/attZfkYabmqBjGhMKCSAMsji/,,246,246-CDMX,235
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,48,,,Pata de gallo,Bordado pata de gallo,Pata de gallo,Náhuatl,,Guerrero,Chilapa de Álvarez,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,,madre abuela,1,0,1,0,0,0,0,0,,s__a_estudiantes,0,0,0,0,0,0,1,0,,Blusas,Faldas,Rebozos,Vestidos,,,,,,,Fiestas patronales,Falda y rebozo,Bodas,"Faldas, rebozos, vestidos",XV años,"Faldas, rebozos, vestidos",,,,,,,,,,,No,,,,,,,,247,247-CDMX,236
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,49,,Bordado a mano,Hilván,"punto de cruz, ilvan","crau, irrathiee",Chinanteco,,Oaxaca,San Felipe Usila,san felipe usila,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,es una técnica antigua en donde se describe lo que es la naturaleza y se borda de acuerdo con el estado de ánimo de la artesano. La otra es una técnica de gala que también se inspira de acuerdo con los estados de ánimo.,"telar de cintura, etamina, hilo vela mercerizado",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_sobrinas_o_sobrinos,0,1,0,0,1,0,0,0,,huipil,blusa,vestidos,capas,ponchos,,,,,,diario el de punto de cruz,,El otro en fiestas como bodas y recibimiento de presidentes (fiestas importantes),,,,,,,,,,,,,,Sí,el punto ilvan representa lo que es la gala,el punto de cruz los cuatro puntos cardinales,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617359648/attachments/attzjpuN2uUZhZVTwuLdZkUL/,,248,248-CDMX,237
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,49,,,Punto de Cruz,"punto de cruz, ilvan","crau, irrathiee",Chinanteco,,Oaxaca,San Felipe Usila,san felipe usila,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,es una técnica antigua en donde se describe lo que es la naturaleza y se borda de acuerdo con el estado de ánimo de la artesano. La otra es una técnica de gala que también se inspira de acuerdo con los estados de ánimo.,"telar de cintura, etamina, hilo vela mercerizado",madre,1,0,0,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_sobrinas_o_sobrinos,0,1,0,0,1,0,0,0,,huipil,blusa,vestidos,capas,ponchos,,,,,,diario el de punto de cruz,,El otro en fiestas como bodas y recibimiento de presidentes (fiestas importantes),,,,,,,,,,,,,,Sí,el punto ilvan representa lo que es la gala,el punto de cruz los cuatro puntos cardinales,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617359648/attachments/attzjpuN2uUZhZVTwuLdZkUL/,,249,249-CDMX,237
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,62,,,Telar de cintura,Tejido de algodón en telar de cintura,,,Zapoteco,Oaxaca,Santo Tomás Jalieza,Santo Tomás Jalieza,se_realiza_a_mano otra,1,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"Se empezaron a hacer para uso cotidiano, reconocido como técnica prehispánica",Algodón,madre hermana,1,0,0,0,1,0,0,0,,s__a_mis_sobrinas_o_sobrinos,0,0,0,0,1,0,0,0,,Fajas,Bolsas,,,,,,,,,Uso cotidiano,,,,,,,,,,,,,,,,Sí,Animales y flores del entorno,Grecas prehispánicas,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617360225/attachments/attUbGP3r5aYzZwm85AFSHKX/,,250,250-CDMX,238
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,65,,,Hazme si puedes,Bordado primavera Hazme si puedes,,Zapoteco,,Oaxaca,San Antonino Castillo Velasco,,se_realiza_con_tejido_a_mano,0,0,0,0,0,1,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,"Lino, popelina, manta, rayón, hilo de seda, hilo de algodón hilo Omega,",abuela,0,0,1,0,0,0,0,0,,a_hijos s__a_mis_nietas_o_nietos s__a_estudiantes,0,0,1,1,0,0,1,0,,Blusas y camisas de caballero,Vestidos,Rebosos,Bufandas,Cojines,Manteles,Servilletas,Camino de mesa,Pie de cama,"Cortinas, carteras, bolsas, aretes",Fiesta de los lunes del cerro,Traje tradicional blusa y falda,,,,,,,,,,,,,,,Sí,Naturaleza y el medio de la comunidad,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617362096/attachments/attBDagYq998MsQ3eZ6DGgT9/,,258,258-CDMX,246
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,33,,,Telar de pedal,Tejido en el telar de pedal de dos mayas,Begun lai,Zapoteco,,Oaxaca,Teotitlán del Valle,,se_realiza_con_telar_de_pedal,0,0,0,0,0,0,1,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,"Alumbre, Cochinilla, añil, pericon, cempasúchil, achiote, palo de Brasil, musgo, nuez, zapote, limón,Fierro oxidado, muérdago, bicarbonato,",es_una_t_cnica_antigua,"El tejido en el telar de pedal viene del siglo XII por los fransciscanos, el tejido de cintura en Teotitlán ya no es común pero hay códices que indican que Teotitlán tuvo una historia de tejido en la prehispánia. Las técnicas de tenido en la comunidad son antiguas así como desde hilar con malacate, hilar en la rueca y teñir natural tiene generaciones atrás pero cuando llegó lo sintético fue un gran descubrimiento y avanzó la colorimetria pero hoy en un mundo que cambia con la consciencia ecológica ahora hay un rescate de los colores naturales","Seda, lana y alpaca",padre t_a,0,1,0,1,0,0,0,0,Búsqueda y lectura en libros,no_la_he_ense_ado,1,0,0,0,0,0,0,0,,Tapetes,Jorongo,Señidores,Faldas,Bolsas,Carteras,Parte del traje de la danza de la pluma,,,,En la virgen de la natividad (fiesta patronal),,La virgen del Rosario,,La danza de la pluma,,,,,,,,,,,,Sí,La gracias de mitla hablan del ciclo de la vida,El “Teotitlán” es una figura como diamante con brazos que gala del ojo de Dios (Quetzalcóatl),Las montañas (guíe betz) el cerro sagradl,El diseño de hoja que habla de simbolismo de las temporadas,El símbolo de maíz acostado es un diseño más reciente,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617360410/attachments/attg6mUPybM5Uvsng7mcNDAm/,,251,251-CDMX,239
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,31,,,Telar de cintura,Telar de cintura - brocado,Jolobil - Yalak’il,Tsotsil,,Chiapas,Venustiano Carranza,"Cabecera municipal, Venustiano Carranza",otra,0,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,"La técnica representa la resistencia de nuestros antepasados,los brocados y las iconografías significa la  naturaleza( animales y plantas) las estrellas  y el lugar( caminos, cerros)","Hilos de algodón mercerizado calibre 30/2, artisela e hilaza de algodón",madre abuela,1,0,1,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos s__a_una_pareja,0,0,0,0,1,1,0,0,,Huipiles,Rebozos,Camisas,Pantalones,Pañuelos,Servilletas,Bandas,,,,Huipiles,Uso para ceremonias(bodas) festividades del pueblo y uso diario,Rebozos,Para cubrirse la cabeza en las misas y cubrirse del sol,Camisa,"Para celebración del Patrono del pueblo, boda, para las misas y uso diario",Pantalones y banda,Se usa junto con la camisa en ceremonias festividad del pueblo y la banda para ajustar el pantalón.,Servilletas,Es para cubrir los canastos de Pan para la pedida de mano de la novia,Pañuelos,Usan los hombres(carrerantes) para cubrirse las cabeza en las festividades del pueblo,,,,,Sí,Flora,Fauna,Cerros,Caminos,,,,252,252-CDMX,240
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,40,,,Bordado camisas de lavor,Bordado camisas de lavor,,Náhuatl,,Puebla,Cuetzalan del Progreso,Tonalix,se_realiza_a_mano,1,0,0,0,0,0,0,,Sí,,0,0,0,0,,es_una_t_cnica_antigua,Bueno para empezar una flor se hace para los festejos del12 --de diciembre anteriormente se utilizaba pura tela de manda.sin bordado,Cuadrie y manda y hilo de estambre aguja.,madre abuela,1,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_mis_sobrinas_o_sobrinos,0,1,0,0,1,0,0,0,,De uso diario,Para boda,Para fiesta,,,,,,,,Boda,,Fiesta,,Ferias,,Danzas,,,,,,,,,,No,Naturaleza,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617361075/attachments/att8HbhhQgv82XSma9DSRnBB/,,253,253-CDMX,241
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,63,,,Punto atrás,Punto atras,Xuinen ti sinlla,,Masateco,Oaxaca,San Felipe Jalapa de Díaz,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,Hilo de  y de algodón de artiseda,abuela,0,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos,0,1,0,0,0,0,0,0,,Huipil y blusas vestdos,,,,,,,,,,Para eventos religiosos,,Y sociales,,,,,,,,,,,,,,Sí,Plasmamos en nuestros bordado lo  que tenemos en nuestro entorno como flores pájaros y la vegetacion.,Es lo que vemos en nuestra comunidad,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617361323/attachments/attbebeRCWwjgUe9g3a4sRPV/,,254,254-CDMX,242
28/11/2025,28/11/2025,28/11/2025,CDMX,hombre,65,,,Randa de aguja,Randa de aguja,Randa de aguja,,,Oaxaca,Tlacolula de Matamoros,Tlacolula de Matamoros,se_realiza_con_tejido_a_mano,0,0,0,0,0,1,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Historia  e uso.,Agujas para coser a mano e hilo de algodón.,otra,0,0,0,0,0,0,0,1,,s__a_estudiantes,0,0,0,0,0,0,1,0,,Camisa de uso interior femenino ( blusas).,Pañuelo,Orillas de servilletas,Camisa de hombres,Guayaberas,Aretes,Porta vasos,Fundas de almohada,Sabanas,,Mayordomías,Servilletas,Calendas (manifestación de fé).,Pañuelo,Segundo día de boda.,La novia viste con su blusa.,,,,,,,,,,,Sí,Blusa. (Preda de boda).,"Pañuelo ( soltería, disposición casadera).",Representación de flora y fauna.,Actividades domésticas.,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617361552/attachments/attn4enwZn6cCZsyLmB259dM/,,256,256-CDMX,244
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,50,,,Telar de cintura,Telar de cintura,Ikiti,Náhuatl,,Puebla,Huauchinango,Tlajomulco,otra es_una_t_cnica_mixta,0,0,1,1,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_ te_ido_con_sales_y_minerales__ejem__alum te_ido_con_con_insectos_y_animales__ejem,1,1,1,0,"Grana cochinilla, añil, plantas, cal",es_una_t_cnica_antigua,Viene de generación en generación,Lana y algodón,madre padre abuela,1,1,1,0,0,0,0,0,,a_hijos s__a_mis_nietas_o_nietos,0,0,1,1,0,0,0,0,,Coton,Gaban,Rebozo,Fajas,Blusa,Faldas,,,,,Fiestas del pueblo,Padrinos,,,,,,,,,,,,,,,Sí,Ceremoniales,Uso diario,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617362030/attachments/att2dAgep4W3moemh2g5ZkdF/,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617362030/attachments/attzK82GLXKNdJoFbQXmcDVN/,257,257-CDMX,245
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,48,,,Seri,Seri,Comcaac,,Español,Sonora,,,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,,madre,1,0,0,0,0,0,0,0,,s__a_mis_sobrinas_o_sobrinos,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,259,259-CDMX,247
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,63,,,Telar de cintura,Textil en telar de cintura y bordado,Tencoahuipil xochipayot   sali quechquemit ni,Náhuatl,,Puebla,Cuetzalan del Progreso,,se_realiza_a_mano otra,1,0,1,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,Historia ancestrales,Algodón,abuela,0,0,1,0,0,0,0,0,Aprendí de mi madre,a_hijos s__a_mis_nietas_o_nietos si__a_otra_persona,0,0,1,1,0,0,0,1,Mis hijos y hijas y otras personas de mi cumonidad,Huipil en curva,Rebozos,Blusas,Cotones,Enrredos,Fajas,Esto se utiliza para vestimenta de nuestra comunidad,,,,El traje de la mujer se uliisa para ceremonias,Y de hombre también,,,,,,,,,,,,,,,Sí,El huipil en curva es bordado con el Árbol de la vida,El xochipatl es el cenidor de hombre con pintado de macramé representa la tierra donde vivimos,El coyocotón prenda que tiene un gusano llamado leñador para que la persona que lo use le guste buscar leña,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617362363/attachments/attF9eZ34ybNSVUcLLNzZK8R/,,260,260-CDMX,248
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,36,Instagram Sotaventina,,Horquilla,Horquilla,,,,Oaxaca,Loma Bonita,Loma Bonita,se_realiza_con_tejido_a_mano,0,0,0,0,0,1,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,"Horquilla, gancho e hilo",madre abuela,1,0,1,0,0,0,0,0,,s__a_estudiantes,0,0,0,0,0,0,1,0,Doy clases de horquilla en mi comunidad,Blusas,Fustanes,,,,,,,,,Fandango,Fustanes y blusas,,,,,,,,,,,,,,,No,,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617362463/attachments/attMxvQuKc7DhYHbsgDcx2UW/,,261,261-CDMX,249
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,58,,,Cadeneta o cadenilla,Cadeneta o cadenilla,,,,Tabasco,Centro,Ocultzapotlan,se_realiza_a_mano,1,0,0,0,0,0,0,,No,,0,0,0,0,,es_una_t_cnica_antigua,,Hilo y aguja,madre abuela,1,0,1,0,0,0,0,0,,s__a_mis_hijas_o_hijos s__a_estudiantes si__a_otra_persona,0,1,0,0,0,0,1,1,"Adultos mayores, personas en vterspia","Servilletas,",Pañuelos,Fundas,Cojines,Rebozod,Camisas,,,,,,,,,,,,,,,,,,,,,No,,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617362591/attachments/attyu8htf27aSTD5hTEPgosQ/,,262,262-CDMX,250
28/11/2025,28/11/2025,28/11/2025,CDMX,mujer,40,,,Telar de cintura,Tejido en telar de cintura con técnica de dos alzadore,"Xee,wee",Amuzgo,Amuzgo,Guerrero,Ometepec,En mi municipio,otra,0,0,1,0,0,0,0,,Sí,te_ido_con_plantas__ejem__muicle__peric_,1,0,0,0,Cortezas de nanche y muicle y cempasuchil,es_una_t_cnica_antigua,Inconografia antiguo,Hilo de algodón,madre,1,0,0,0,0,0,0,0,De mi abuelita,a_hijos,0,0,1,0,0,0,0,0,,En los eventos,En la fiesta ceremonia,,,,,,,,,En una boda,,Fiesta patronal,,,,,,,,,,,,,,Sí,Es la flora y la fauna de nuestro bello municipio,,,,,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617362908/attachments/attKEBXNXfDDhsBURmqTkJ3X/,,263,263-CDMX,251
